Container_ID,Weight_ton,Size
CONT0152,11.894459179094614,40
CONT0153,24.57445754661482,20
CONT0154,14.410703816618181,40
CONT0155,16.857610566932415,20
CONT0156,24.102019806800925,20
CONT0157,24.008204922200356,20
CONT0158,13.962525229426209,20
CONT0159,12.4208878658029,20
CONT0160,17.0730516533045,20
CONT0161,18.055341273045997,20
CONT0162,23.282328613499917,40
CONT0163,23.028862088538776,20
CONT0164,15.558741936885614,40
CONT0165,9.118762078770263,40
CONT0166,22.197930519721236,20
CONT0167,19.952581254860775,20
CONT0168,5.8869056297111335,20
CONT0169,19.4805243920562,40
CONT0170,24.850832270047256,40
CONT0171,25.775856940817846,40
CONT0172,26.76185405782573,20
CONT0173,22.495604448258554,40
CONT0174,6.116550769774233,20
CONT0175,24.822053139743897,20
CONT0176,5.786840372449288,20
CONT0177,20.830899938620306,20
CONT0178,19.103710985361396,20
CONT0179,27.924364108994784,40
CONT0180,20.909699048746297,20
CONT0181,5.748826442105075,40
CONT0182,24.951036809319746,40
CONT0183,27.62014616809766,20
CONT0184,20.96809785092933,20
CONT0185,27.04652231169971,40
CONT0186,18.28098890427444,20
CONT0187,18.91696646624891,40
CONT0188,27.24259068259337,40
CONT0189,21.91250922083536,20
CONT0190,6.29316151396014,20
CONT0191,19.083138408605976,20
CONT0192,11.461447808810142,20
CONT0193,6.535871985404668,20
CONT0194,22.903281197036694,20
CONT0195,18.75917712417305,40
CONT0196,27.041016822904254,20
CONT0197,16.0683860390833,20
CONT0198,23.715413787166355,20
CONT0199,7.213368927476999,20
CONT0200,20.92693105118598,40
CONT0201,21.046892267254485,40
CONT0202,14.43658614541357,20
CONT0203,10.409356471108964,20
CONT0204,5.908703844409519,40
CONT0205,27.551615421420998,40
CONT0206,19.87034157183497,40
CONT0207,11.807625316179454,20
CONT0208,19.029607313309285,40
CONT0209,20.703124792575544,20
CONT0210,14.983200904230939,20
CONT0211,20.10188167208259,20
CONT0212,26.902635509495113,20
CONT0213,26.664960535486536,20
CONT0214,11.023045850927385,20
CONT0215,12.20396271673132,20
CONT0216,23.935490409548628,40
CONT0217,7.264567765260898,40
CONT0218,9.924001496243086,20
CONT0219,14.489554733147978,20
CONT0220,24.959573237190625,20
CONT0221,26.90406883105675,20
CONT0222,24.4960760374589,40
CONT0223,27.20876012030227,40
CONT0224,13.491483756903632,40
CONT0225,12.63024409578996,20
CONT0226,22.52923848825231,20
CONT0227,9.607976506636689,40
CONT0228,14.650325867212597,40
CONT0229,6.195149917178413,40
CONT0230,14.00370351912756,40
CONT0231,26.20206293485691,40
CONT0232,19.135262889136147,20
CONT0233,18.949886882621378,20
CONT0234,20.540333587870037,40
CONT0235,20.843641892735853,20
CONT0236,25.1449060116874,40
CONT0237,22.624605441064844,20
CONT0238,7.93298896071233,20
CONT0239,21.275471794212653,40
CONT0240,27.62413782312469,20
CONT0241,23.251844099949178,20
CONT0242,11.09686230206194,20
CONT0243,6.301538401765735,40
CONT0244,11.393003239543951,40
CONT0245,15.860001300216032,40
CONT0246,8.848281663258408,40
CONT0247,14.170300431255141,20
CONT0248,25.706121179507882,20
CONT0249,5.614229381443973,20
CONT0250,11.270171136140377,40
CONT0251,17.71480576887605,40
CONT0252,16.029871570598935,40
CONT0253,15.270666158493762,40
CONT0254,19.553072127129226,40
CONT0255,27.250637674064272,20
CONT0256,13.578351912569273,20
CONT0257,18.822973432859797,40
CONT0258,21.941571909643187,40
CONT0259,15.01991636843217,40
CONT0260,9.86161209575629,40
CONT0261,6.8329585326435165,40
CONT0262,21.09318734915392,40
CONT0263,15.378403694318758,20
CONT0264,7.90257379890023,20
CONT0265,23.627621078442036,20
CONT0266,8.953510841642746,40
CONT0267,10.136631892691803,40
CONT0268,17.90830752070007,40
CONT0269,22.600241564522843,20
CONT0270,11.387105348993387,40
CONT0271,14.098826732163298,20
CONT0272,26.144143866532016,40
CONT0273,18.276301555512994,20
CONT0274,27.274038534092057,40
CONT0275,27.339994200355,20
CONT0276,17.75454793659328,40
CONT0277,24.627570155454322,20
CONT0278,8.37735547422522,20
CONT0279,7.717610827881876,20
CONT0280,21.337642675762392,20
CONT0281,16.26351611485232,20
CONT0282,11.337422982166316,20
CONT0283,24.385200858454116,20
CONT0284,12.602517333259385,20
CONT0285,8.707437083944425,40
CONT0286,7.618719238641619,40
CONT0287,13.358897556090454,20
CONT0288,10.300696689481011,40
CONT0289,12.562193781102849,40
CONT0290,18.57766617482083,20
CONT0291,17.455101677074758,40
CONT0292,10.35331685461945,20
CONT0293,21.841082558335376,20
CONT0294,8.05276576694214,40
CONT0295,21.476397925362775,40
CONT0296,19.689262361256073,20
CONT0297,21.855365690610455,20
CONT0298,19.15801150819687,40
CONT0299,13.108679766627665,40
CONT0300,16.54708011642336,40
CONT0301,27.132558383423657,20
CONT0302,7.056279809721287,20
CONT0303,5.5439545197009945,20
CONT0304,5.515588070465441,40
CONT0305,16.174570351914817,40
CONT0306,24.676483176508434,20
CONT0307,14.221768749657393,40
CONT0308,20.032181108013035,20
CONT0309,24.817830744315387,20
CONT0310,12.136237252020626,20
CONT0311,16.32147822774923,20
CONT0312,5.652426411803292,40
CONT0313,14.936584045329296,20
CONT0314,14.485569330832519,20
CONT0315,6.527878104017852,40
CONT0316,10.554507778423526,20
CONT0317,12.243368543623685,20
CONT0318,20.32818885824017,20
CONT0319,14.51190466122171,20
CONT0320,27.163973085634815,40
CONT0321,11.404966367202446,20
CONT0322,19.347017111380737,20
CONT0323,12.800635948233563,20
CONT0324,25.764772908651913,20
CONT0325,16.650258739197564,20
CONT0326,25.24129584134894,40
CONT0327,25.46738845928497,20
CONT0328,21.30048816170128,20
CONT0329,25.128825995982528,20
CONT0330,23.285863954935213,20
CONT0331,12.153125824767267,40
CONT0332,25.27177396000054,20
CONT0333,22.12039311047565,40
CONT0334,24.02005734647031,40
CONT0335,9.989216507330045,40
CONT0336,23.746625276991068,40
CONT0337,22.236715822812034,20
CONT0338,25.945124090614712,20
CONT0339,20.337147982702366,40
CONT0340,22.605303049595474,20
CONT0341,22.84619641374707,20
CONT0342,20.76107907228689,40
CONT0343,14.38084872651184,20
CONT0344,11.08040841059433,40
CONT0345,14.634745748733266,40
CONT0346,23.500632291827337,20
CONT0347,16.45575592492013,20
CONT0348,24.241656143830642,20
CONT0349,21.35576896230988,20
CONT0350,7.474741076218589,40
CONT0351,14.007884977910019,20
CONT0352,9.298503466920234,20
CONT0353,12.600410627509387,20
CONT0354,14.18717796265466,20
CONT0355,25.231061912906732,20
CONT0356,24.011808998665764,20
CONT0357,11.998141684048479,20
CONT0358,26.639106635915137,20
CONT0359,21.412410883426876,20
CONT0360,23.039360941952168,20
CONT0361,12.936977052370366,20
CONT0362,18.185453588672353,40
CONT0363,17.41122095557705,40
CONT0364,23.72482087971164,20
CONT0365,12.87881396914081,40
CONT0366,15.825218818664524,20
CONT0367,14.227441943300388,20
CONT0368,26.65279924522552,40
CONT0369,6.073299202490258,40
CONT0370,17.974870134598206,40
CONT0371,20.294664561418458,20
CONT0372,17.39192247732245,40
CONT0373,13.629974870403455,20
CONT0374,25.616054390392083,20
CONT0375,7.9000702840242365,20
CONT0376,14.130588162244457,20
CONT0377,25.047907608225113,40
CONT0378,14.168165254695504,40
CONT0379,18.656194991158152,40
CONT0380,19.695268691102306,20
CONT0381,26.141538214431304,20
CONT0382,5.717200768398226,20
CONT0383,13.733216658603522,20
CONT0384,18.45274122941141,20
CONT0385,16.50866670196998,40
CONT0386,23.75501799871316,40
CONT0387,25.92730786680287,40
CONT0388,17.00338333333992,20
CONT0389,15.50021046497916,20
CONT0390,12.882443547697118,20
CONT0391,25.704953253912745,40
CONT0392,22.11826710441573,40
CONT0393,17.62002843067676,20
CONT0394,21.72150859902761,20
CONT0395,11.1143441199109,20
CONT0396,7.212373168542512,20
CONT0397,8.314306978246076,20
CONT0398,12.919215849683638,20
CONT0399,27.635256087854458,40
CONT0400,9.668304897219835,20
CONT0401,27.9624551089939,20
CONT0402,26.19318495253566,20
CONT0403,13.538363793504178,40
CONT0404,15.270203520306385,20
CONT0405,5.600137248578195,40
CONT0406,6.507714563133138,20
CONT0407,25.32710823111863,40
CONT0408,19.307405341108897,20
CONT0409,11.937097405976413,40
CONT0410,27.011370105354676,20
CONT0411,11.666336235584563,20
CONT0412,17.431229557236804,20
CONT0413,27.213699616404423,20
CONT0414,20.777657133763256,20
CONT0415,15.64599313127921,20
CONT0416,22.44530542505023,20
CONT0417,19.353593482480946,40
CONT0418,6.632864060390832,20
CONT0419,25.485375822729004,20
CONT0420,6.212297899631176,20
CONT0421,26.672154540162445,20
CONT0422,7.389476950347528,20
CONT0423,24.694221924217793,20
CONT0424,19.45176847745219,40
CONT0425,13.18449188056232,40
CONT0426,21.72151963686302,20
CONT0427,21.216494789368888,40
CONT0428,19.782362258565705,20
CONT0429,20.66158099547529,20
CONT0430,5.61400497957277,20
CONT0431,11.039825292670255,40
CONT0432,9.047862611032194,20
CONT0433,21.309158550855827,20
CONT0434,8.848115048212975,40
CONT0435,18.354306911505674,20
CONT0436,22.815074807055968,20
CONT0437,22.69171419590395,20
CONT0438,24.441054498594276,20
CONT0439,7.219891904295871,20
CONT0440,14.378297662596612,40
CONT0441,14.065065650209474,20
CONT0442,20.78399447800522,20
CONT0443,7.711628169901904,20
CONT0444,18.251879836947786,20
CONT0445,20.357735335425705,20
CONT0446,17.969853280401388,40
CONT0447,9.444069911474733,20
CONT0448,14.495921979592653,20
CONT0449,8.85878027802729,40
CONT0450,18.873695465068284,20
CONT0451,20.034278100378533,20
CONT0452,12.170389564573078,20
CONT0453,25.800276722024975,40
CONT0454,19.52089847846048,20
CONT0455,23.724176224525603,20
CONT0456,16.37276760487289,20
CONT0457,5.656240894945003,40
CONT0458,19.398317073785034,20
CONT0459,10.99352641480978,40
CONT0460,14.257300598740192,40
CONT0461,14.529530734904315,20
CONT0462,17.825402550092985,20
CONT0463,24.72652057169885,20
CONT0464,13.290675971579338,20
CONT0465,24.65730671003864,20
CONT0466,16.10682407788289,40
CONT0467,11.672693434667867,20
CONT0468,27.38147416828471,20
CONT0469,10.461830947020264,40
CONT0470,13.079546008900381,20
CONT0471,20.977195273930143,20
CONT0472,20.957273773183992,40
CONT0473,17.73923235517909,20
CONT0474,22.600572008646573,40
CONT0475,21.420619102614044,20
CONT0476,12.132469378991683,40
CONT0477,24.957085737800693,40
CONT0478,11.25870523929907,20
CONT0479,8.111569478644396,40
CONT0480,12.718050370664313,40
CONT0481,26.443957380131884,20
CONT0482,15.779020211172838,20
CONT0483,8.271889825387355,40
CONT0484,19.70545624764264,40
CONT0485,26.881399581480096,20
CONT0486,19.39895755088709,20
CONT0487,21.74491927579241,40
CONT0488,8.221204167027729,20
CONT0489,16.98371936748351,20
CONT0490,20.497045589313398,40
CONT0491,9.952843435605361,20
CONT0492,14.738261613934242,20
CONT0493,24.913434860108566,20
CONT0494,11.452164144703785,20
CONT0495,6.317468917655695,40
CONT0496,5.7493072037262785,20
CONT0497,25.026420889576656,40
CONT0498,16.86733673716099,20
CONT0499,6.367131234010655,20
CONT0500,23.980886381958083,20
CONT0501,21.367199228080203,20
CONT0502,26.71711053030541,40
CONT0503,7.164963144094595,40
CONT0504,25.69447853980771,40
CONT0505,13.266116191840398,20
CONT0506,23.505022850087013,20
CONT0507,27.012317581382657,20
CONT0508,8.454457786792258,40
CONT0509,12.123440331748753,20
CONT0510,12.903248631802406,20
CONT0511,23.55487286687515,20
CONT0512,23.04416965170652,40
CONT0513,7.634080548613034,20
CONT0514,16.685982250621983,20
CONT0515,15.146757514671172,20
CONT0516,8.896421656727417,20
CONT0517,5.872983812525087,20
CONT0518,21.477685368228617,20
CONT0519,25.78970610336402,20
CONT0520,23.39853251651227,20
CONT0521,20.1301572397581,40
CONT0522,25.838281824062552,40
CONT0523,17.400984562419215,40
CONT0524,6.0032953685600035,20
CONT0525,19.69169699464708,40
CONT0526,11.183012087704004,20
CONT0527,27.886528742074027,20
CONT0528,24.94516838668689,40
CONT0529,25.33272440633288,20
CONT0530,11.87354596327811,20
CONT0531,20.223068159000444,20
CONT0532,18.036863438056436,20
CONT0533,27.09621930322109,20
CONT0534,16.221209522191344,20
CONT0535,8.171376549036687,40
CONT0536,6.394439065867764,20
CONT0537,23.69628006093471,20
CONT0538,9.788396964813971,40
CONT0539,9.11296455852085,20
CONT0540,7.9371907101007855,40
CONT0541,12.93665758519953,40
CONT0542,9.435553467337149,20
CONT0543,8.496071217469655,20
CONT0544,14.186958779366432,20
CONT0545,12.847680899036067,40
CONT0546,13.504149630810868,40
CONT0547,23.320936876909375,40
CONT0548,12.803791718473551,40
CONT0549,26.63077183117889,20
CONT0550,7.915423081829249,40
CONT0551,20.7929063857989,40
CONT0552,9.990706535096642,20
CONT0553,21.621912390942033,40
CONT0554,17.168032236259542,40
CONT0555,20.219792007760717,20
CONT0556,25.797481936267882,40
CONT0557,5.6505964337965064,20
CONT0558,5.583243699891745,20
CONT0559,5.8695171841722935,20
CONT0560,24.61243449410931,40
CONT0561,11.501791643268596,20
CONT0562,7.158882646341812,40
CONT0563,11.921722686000711,40
CONT0564,19.5800743613164,20
CONT0565,21.90780210228461,20
CONT0566,18.95289234869491,20
CONT0567,18.175398042799564,40
CONT0568,27.435002537357693,20
CONT0569,21.785795072023486,20
CONT0570,8.880248115666657,20
CONT0571,24.265727136799356,20
CONT0572,11.711726193336279,40
CONT0573,22.799478353886396,40
CONT0574,13.168181160540083,20
CONT0575,8.053767617617282,40
CONT0576,24.202304826921353,20
CONT0577,22.206649737489588,20
CONT0578,27.96723555862209,40
CONT0579,16.95204588821268,20
CONT0580,19.541141053692527,20
CONT0581,13.119287580802965,20
CONT0582,9.146909026999978,20
CONT0583,24.018537007669593,40
CONT0584,25.861548865924107,40
CONT0585,19.245753863246854,20
CONT0586,8.444208364114434,20
CONT0587,20.960758400641815,20
CONT0588,15.261143491650255,20
CONT0589,24.005844081523293,40
CONT0590,21.58563900774765,20
CONT0591,11.734246449691906,20
CONT0592,16.436340413362117,20
CONT0593,23.033558016617757,40
CONT0594,17.40220922772783,20
CONT0595,14.931269600932662,40
CONT0596,24.975584219452003,20
CONT0597,11.780362006780347,20
CONT0598,13.135656606532285,20
CONT0599,12.818767745227088,20
CONT0600,16.19292111277919,20
CONT0601,15.979491363529686,20
CONT0602,18.5339331829921,20
CONT0603,13.487745474927019,40
CONT0604,26.086630956032646,20
CONT0605,26.078915764540316,40
CONT0606,25.039739852459718,20
CONT0607,17.340879705811737,20
CONT0608,6.611346528835418,20
CONT0609,12.61284810103514,20
CONT0610,22.84120605569977,20
CONT0611,27.89360924111969,20
CONT0612,24.527292342621053,20
CONT0613,10.157279454660102,20
CONT0614,12.659890401605633,20
CONT0615,15.353008560961168,20
CONT0616,25.887450482104576,20
CONT0617,14.57992333956777,40
CONT0618,9.400855061265265,40
CONT0619,11.55107940116628,20
CONT0620,17.30009391628203,20
CONT0621,16.22505780180029,40
CONT0622,7.1468542950054195,20
CONT0623,14.832819268624952,20
CONT0624,26.671840945371507,20
CONT0625,11.910152457814677,20
CONT0626,15.448314198231568,20
CONT0627,11.24490330608978,20
CONT0628,14.6673854534768,20
CONT0629,27.661926938622,20
CONT0630,6.027583729751635,20
CONT0631,9.762040060633208,20
CONT0632,12.896142704515345,20
CONT0633,15.359337937593404,20
CONT0634,8.893620606285548,20
CONT0635,15.120720500010703,20
CONT0636,26.92042857973858,20
CONT0637,8.523428891389507,20
CONT0638,23.65933737813475,20
CONT0639,17.75612250901939,20
CONT0640,9.771983374359,20
CONT0641,13.111028273302443,20
CONT0642,23.400373074896244,20
CONT0643,14.734097148296355,40
CONT0644,20.881406815033102,40
CONT0645,9.931856738976307,20
CONT0646,9.240172879299877,40
CONT0647,22.26166122138721,40
CONT0648,20.859851363842928,40
CONT0649,20.65928286741326,20
CONT0650,6.916179581140209,20
CONT0651,12.465422489870294,20
CONT0652,11.653625288473325,20
CONT0653,12.149577186322528,40
CONT0654,16.233770731570953,20
CONT0655,12.062263187719964,40
CONT0656,27.88047022290441,40
CONT0657,23.237763348820764,20
CONT0658,11.267317042861666,20
CONT0659,27.421892326866963,40
CONT0660,15.34041794505047,40
CONT0661,26.0101443182236,20
CONT0662,15.02911661104243,20
CONT0663,15.255229421911743,20
CONT0664,10.065507370180326,40
CONT0665,10.40928777814539,20
CONT0666,13.8594700943326,20
CONT0667,13.63805517590475,20
CONT0668,23.397851100763393,20
CONT0669,12.782165299286774,20
CONT0670,24.837372679144348,40
CONT0671,6.903029737324461,40
CONT0672,27.33456846480108,20
CONT0673,15.657952667936469,20
CONT0674,27.092462690935655,40
CONT0675,26.471978391943246,20
CONT0676,11.677225287073561,20
CONT0677,13.210621003481124,20
CONT0678,6.8590683739518035,20
CONT0679,14.560059265844707,40
CONT0680,21.378169388986674,40
CONT0681,6.84934335804369,40
CONT0682,5.520113042692373,20
CONT0683,20.805210704467306,20
CONT0684,22.036767533960845,20
CONT0685,11.508136088041129,20
CONT0686,17.339741386233158,40
CONT0687,8.374441628569546,20
CONT0688,26.579578804881326,20
CONT0689,5.167478880231074,20
CONT0690,20.32448436904864,20
CONT0691,10.05117261328597,20
CONT0692,5.91430142802686,20
CONT0693,11.510905909374046,20
CONT0694,26.32639245079263,20
CONT0695,7.0030317644149385,20
CONT0696,14.788106774475605,20
CONT0697,22.09557782888652,20
CONT0698,19.163075699580233,20
CONT0699,14.982331826104872,20
CONT0700,16.18395150044854,40
CONT0701,10.39291591751088,20
CONT0702,6.958743500786709,20
CONT0703,25.524041531808404,40
CONT0704,6.131654042430942,20
CONT0705,19.77238889548734,40
CONT0706,20.549122251567994,40
CONT0707,22.487476544382915,40
CONT0708,23.656030721708746,20
CONT0709,11.601496268444784,20
CONT0710,22.2491913007851,20
CONT0711,11.022194260147064,20
CONT0712,19.050205525149025,20
CONT0713,14.01227776318316,40
CONT0714,25.039776306396995,40
CONT0715,27.53416170421666,20
CONT0716,15.775823008025062,40
CONT0717,17.261236288260818,20
CONT0718,22.49729354733695,40
CONT0719,13.101093463347576,20
CONT0720,16.57557253754284,40
CONT0721,25.55085980725634,20
CONT0722,10.999563409325628,20
CONT0723,11.023569569609222,20
CONT0724,20.01392304779944,20
CONT0725,27.83336165743695,20
CONT0726,13.7805949572099,20
CONT0727,24.71083793223256,20
CONT0728,17.452847502446055,20
CONT0729,19.94626692263477,20
CONT0730,7.548328558502771,20
CONT0731,18.009351096353342,40
CONT0732,16.04527655226628,20
CONT0733,26.42867039326525,40
CONT0734,19.213159792964667,40
CONT0735,6.387330100509458,20
CONT0736,20.993336825814822,20
CONT0737,6.239923981771417,20
CONT0738,26.374668468966675,40
CONT0739,27.424486112817533,20
CONT0740,6.10037619055387,40
CONT0741,8.014684567893696,20
CONT0742,11.484292570815274,40
CONT0743,19.71907716609512,40
CONT0744,6.53525445016992,20
CONT0745,8.233844881305341,20
CONT0746,23.51137933311574,20
CONT0747,10.155051463098687,20
CONT0748,19.893858532065774,20
CONT0749,25.55414292756825,20
CONT0750,9.605658719739358,40
CONT0751,17.04732510971028,20
CONT0752,24.787890715248267,40
CONT0753,7.416304322960344,20
CONT0754,6.999395911645395,40
CONT0755,5.172320933164551,40
CONT0756,23.540329569036974,40
CONT0757,15.2624875344153,20
CONT0758,14.052726351349419,20
CONT0759,17.33314691598882,20
CONT0760,27.12719876281654,20
CONT0761,27.21936567886197,40
CONT0762,15.24907729839374,20
CONT0763,17.79827992131637,40
CONT0764,6.1862333773400255,40
CONT0765,24.227402986229485,20
CONT0766,7.794036883429214,20
CONT0767,5.699775782395648,20
CONT0768,20.75179875576768,20
CONT0769,15.803640462462518,40
CONT0770,20.631828058923283,20
CONT0771,14.592842829078824,40
CONT0772,21.90511538280572,20
CONT0773,9.598607651701867,20
CONT0774,16.18503104786864,20
CONT0775,24.312613940330692,20
CONT0776,5.296813409659847,20
CONT0777,26.2775967009093,20
CONT0778,10.805533544971066,20
CONT0779,27.057011215505977,40
CONT0780,17.06002262929071,40
CONT0781,22.46154606014689,20
CONT0782,26.90896644621394,20
CONT0783,9.110934490903682,20
CONT0784,17.23308582935079,20
CONT0785,27.452865459390328,20
CONT0786,23.631772845189833,20
CONT0787,7.897649258420587,40
CONT0788,12.398786689962243,20
CONT0789,18.265322423891472,20
CONT0790,9.778505867979046,20
CONT0791,10.810599365224512,40
CONT0792,16.323094381219107,20
CONT0793,18.060665744200797,20
CONT0794,17.07841677307836,40
CONT0795,18.528169445266343,40
CONT0796,14.463427531619788,40
CONT0797,14.055822624380681,40
CONT0798,10.374845697041774,20
CONT0799,20.730281260369836,20
CONT0800,17.96073113740765,40
CONT0801,10.283744496082218,20
CONT0802,27.616854114321708,40
CONT0803,24.66414337707427,20
CONT0804,15.6227932802218,20
CONT0805,20.92111952269258,40
CONT0806,18.771235472976898,40
CONT0807,22.509662861544204,40
CONT0808,23.30882005023999,20
CONT0809,26.61712104529144,40
CONT0810,20.676463268639317,40
CONT0811,6.035384185519404,20
CONT0812,8.623183037130026,20
CONT0813,9.284342730506065,20
CONT0814,23.618769987791424,20
CONT0815,18.487673211110973,20
CONT0816,5.674581182353642,20
CONT0817,22.474830180625244,40
CONT0818,9.673498056457317,20
CONT0819,12.003960144615455,40
CONT0820,14.128721005359191,40
CONT0821,10.88158143858023,40
CONT0822,16.757615600432878,40
CONT0823,12.010341465470132,40
CONT0824,21.46176003573066,40
CONT0825,20.04224441476807,20
CONT0826,17.242467732221613,20
CONT0827,27.74948864395611,20
CONT0828,14.483898626654458,20
CONT0829,8.278172532760834,40
CONT0830,13.658789833780052,40
CONT0831,19.678380209469495,20
CONT0832,7.0054747516113025,20
CONT0833,16.79387780142213,20
CONT0834,7.183219563825887,40
CONT0835,22.652785586871772,40
CONT0836,25.918500792427924,20
CONT0837,27.71259908631097,20
CONT0838,11.867792177534039,40
CONT0839,15.90229347258258,20
CONT0840,23.173038005745692,40
CONT0841,21.70505897827023,20
CONT0842,25.12384334648928,20
CONT0843,27.1705766655986,20
CONT0844,6.1522201627691855,20
CONT0845,14.184300261461773,20
CONT0846,22.0587153874771,40
CONT0847,24.380706133573828,20
CONT0848,10.692947523454812,20
CONT0849,26.505017983515454,40
CONT0850,18.655501789102914,20
CONT0851,22.789848009383988,20
CONT0852,13.382831254043191,20
CONT0853,21.326363163121997,20
CONT0854,14.78596649613574,20
CONT0855,12.764485788575941,20
CONT0856,26.25664622668839,20
CONT0857,14.822940277076029,20
CONT0858,5.572052846379197,20
CONT0859,27.724584255290818,20
CONT0860,23.1884322355795,40
CONT0861,17.8414549266221,20
CONT0862,6.739482726372914,20
CONT0863,10.45777125165192,40
CONT0864,8.588848695544144,20
CONT0865,5.426224417747076,20
CONT0866,17.49609571764107,20
CONT0867,18.39716415303731,40
CONT0868,9.84286573688435,40
CONT0869,25.833937995446203,20
CONT0870,22.78618963275677,40
CONT0871,19.820005229334917,40
CONT0872,26.04550435415828,20
